,link,Title/Address,img_links,price,description,bedrooms,bathrooms,habital_area,EPC certificate number,property_type,score
30,"https://www.realo.be/en/graaf-d'ursellaan-13-8301-heist/3347113?l=582775958
",Flat - Apartment for sale in Heist,https://realocdn.com/image/5/BE-master_listing_661652_66165248bed2b639164774aee26012df.jpg/475x356/0x400/2/e153,€269.000,"

					Res. ""Vierbote"": Appartement gelegen langs de Graaf d'Ursellaan op een vierde verdieping met mooie zichten op de toekomstige nieuwe inkom van Heist. Het appartement is op te frissen, maar werd recent voorzien van een nieuwe condensatieketel. Zeer goede EPC-score. 

Indeling:
- Inkom met gastentoilet,
- Lichtrijke leefruimte,
- Keuken (met de mogelijkheid om deze open te maken),
- Hall,
- Twee slaapkamers waarvan één ruime kamer met balkonnetje aan de achterzijde,
- Badkamer voorzien van ligbad & wastafel.

Privatieve kelderberging aanwezig.

		
",2,1,73m2,2316093,Flat,82%
31,"https://www.realo.be/en/dorpsstraat-136-8300-westkapelle/3341207
","Dorpsstraat 136, 8300 Westkapelle, Knokke-Heist",https://realocdn.com/image/5/BE-master_listing_2707ed_2707ed0a9c31a1a41c7d8d1b999e8a3b.jpg/800x440/0x400/2/4168,-,-,-,-,-,-,Flat,67%
32,"https://www.realo.be/en/knokkestraat-156-8300-heist/3352978?l=496570654
","Buitengewoon ruim, centraal gelegen drie slaapkamer appartement. (App Nr.:24)",https://realocdn.com/image/5/BE-master_listing_10c917_10c917912a5ed52a496ef70a49d68c32.jpg/857x569/0x400/2/fed3,€295.000,"

					Appartement bestaande uit een inkomhal - ruime woonkamer - apart keuken - drie volwaardige slaapkamers - vernieuwde badkamer met douche, lavabo en wc - apart toilet - berging - private kelder - gemeenschappelijke vuilniskelder - gemeenschappelijke fietsenberging (voor twee fietsen) gelegen op het gelijkvloers - lift - cv/gas.

		
",3,1,-,20200830-0002309276-RES-1,Flat,77%
33,"https://www.realo.be/en/boudewijnlaan-88-8300-knokke/3338848?l=944817405
",Flat - Apartment for sale in Knokke,https://realocdn.com/image/5/BE-master_listing_7fd66d_7fd66d163c7c710472bfa5e51a7b89bf.jpg/475x356/0x400/2/263b,€330.000,"

					Nabij de Lippenslaan in centrum Knokke vindt u dit mooi afgewerkt nieuwbouw appartement. Kleinschalig gebouw met slechts 3 appartementen in een tijdloze architectuur. 

Indeling: inkom met toilet, zongerichte leefruimte met terras met terrasberging, ingerichte leefkeuken, 2 slaapkamers, 2 badkamers.

Gemeenschappelijke fietsenstalling op het gelijkvloers.

Nieuwbouwproject Germain is zowel geschikt om comfortabel te wonen, als tweede verblijf of als solide investering. 

Laatste 2 appartementen te koop.

		
",2,2,66m2,epb,Flat,88%
34,"https://www.realo.be/en/8301-heist/5202374?l=1844309033
",Residence for sale in Heist,https://realocdn.com/image/5/BE-master_listing_51745e_51745e017d18dcef645814e41499dba0.jpg/475x356/0x400/2/c4ff,€399.900,"

					Volledig gerenoveerde woning te Knokke-Heist met alle COMFORT!INDELING:Gelijkvloers:Inkomhal - living met volledig ingerichte open keuken - bijkeuken - afzonderlijk gastentoilet - charmante tuin met aangelegd terras en met tuinhuis.Eerste verdieping:Nachthal - badkamer (lavabomeubel en inloopdouche) - 2 ruime slpks - kinderkamerTweede verdieping:Ruime zolder, toegankelijk via vaste trap (Mogelijk tot 2 extra slpks).Opmerking:- De woning wordt volledig afgewerkt tegen begin maart 2021!TOPAANBOD te Knokke-Heist, geschikt als hoofdverblijf én als 2de verblijf!

		
",3,1,140m2,-,House,74%
35,"https://www.realo.be/en/dumortierlaan-8300-knokke/3342054?l=973140303
","Dumortierlaan, 8300 Knokke",https://realocdn.com/image/5/BE-master_listing_091d1b_091d1bbe37dca01c08d4632447e86d5e.jpg/424x600/0x400/2/db9d,€1.265.000,"

					Instapklare hoekduplex gelegen in een recente residentie (°2014) in de typische cottage stijl, zeer centraal gelegen op de Dumortierlaan vlakbij de Lippenslaan en op wandelafstand van de zeedijk.
Indeling: Inkom met vestiaire en apart toilet. Ruime woonkamer met zit- en eethoek, uitgevend op het zonnig hoekterras. Luxueus ingerichte open keuken (Obumex). Ruime wasberging. Op het verdiep: 3 ruime slaapkamers voor dubbel bed. Badkamer met ligbad en toilet. Douchekamer. Nachthal met apart toilet en bureauruimte. Centraal stofzuigsysteem.  Ruime kelder. Ondergrondse parkeerplaats te koop aan 75.000 EUR.

		
",3,2,158m2,31043-G-2019_14/EP02493/C060/D01/SD018,Flat,77%
36,"https://www.realo.be/en/8300-knokke/5202368?l=731134821
","Elisabethlaan - Het Zoute, 8300 Knokke",https://realocdn.com/image/5/BE-master_listing_b0f66e_b0f66e5af76bb8c3f79b8443cbbaa8ca.jpg/800x450/0x400/2/0982,€1.395.000,"

					Prachtig duplexdakappartement met 3 slaapkamers en volledig ingericht bureel in een recente residentie in Normandische stijl, genietend van een uniek open en groen zicht, rustig gelegen vlakbij het Driehoeksplein en het strand. Inpandige garages te koop.
INDELING: Inkom met vestiaire en gastentoilet. Ingerichte keuken met aansluitend de eetkamer uitgevend op het achterliggend terras. Mooie, zuidgerichte living met terras en met een subliem groen zicht. Verdiep: 3 Slaapkamers. Ingericht bureel. Afzonderlijke bad-  en douchekamer met inloopdouche en toilet. Tandembox op het GLV met grote berging  (€100.000) EN  enkele box met wijnkelder (€70.000) te koop.

",4,2,178m2,1849021,Flat,64%
37,"https://www.realo.be/en/duinviooltjesstraat-31-8300-knokke/3342368?l=125649850
",Flat - Apartment for sale in Knokke,https://realocdn.com/image/5/BE-master_listing_923f8b_923f8be845851c6538c86e10361c485d.jpg/475x356/0x400/2/570a,€375.000,"

					Res. Olivier. Een ruim appartement met 1 grote slaapkamer in het centrum van Knokke. Een ruime open lichtrijke woonkamer met elektrische openhaard, eetplaats en open keuken, een berging, een groot zuidwest gericht terras van 65m², een ruime slaapkamer met een aanpalende badkamer. Op -1 is er nog een ruime privé kelder, en er is een gemeenschappelijke fietsenberging. In april 2020 is er een nieuwe CV ketel geplaatst en er is ook een waterverzachter aanwezig. Mogelijkheid om een garagebox aan te kopen in dezelfde straat op het gelijkvloers op 1 minuut wandelen aan 60.000 euro.Dit is een heel aangenaam appartement voor zowel vaste bewoning als vakantieverblijf. Ref. A1031 

		
",1,1,83m2,20200925-0002320071-RES-2,Flat,79%
38,"https://www.realo.be/en/heuvelpad-8301-duinbergen/3348955?l=1351979195
",Residence for sale in Duinbergen,https://realocdn.com/image/5/BE-master_listing_3b9ffd_3b9ffd89d47a27df2145e0949863a9fa.jpg/475x356/0x400/2/d7ae,€1.325.000,"

					Charmante koppelvilla met prachtige zichten op wandelafstand van de minigolf en de zee.

Indeling: Inkom met toilet, volledig ingerichte keuken en lumineuze woonkamer die uitgeeft op het ruime terras, Zuid West gericht. 
Op het verdiep: 3 dubbele slaapkamers en badkamer met bad. 
Op het 2de verdiep: Grote zolderkamer met veel lichtinval en douche. 
Beneden: Wasplaats met berging, bureau en logeerkamer. 

Gezellige tuin met ruim tuinhuis. Ruime garage en staanplaats tot 3 wagens mogelijk. 

Bijkomende info en bezoek bel Bart Woestyn (click here)

",4,2,206m2,1762142,House,68%
39,"https://www.realo.be/en/8300-knokke/5202369?l=419990605
",Flat - Apartment for sale in Knokke-Heist,https://realocdn.com/image/5/BE-master_listing_d879ea_d879ea84c122e18f615791799ca0f4f7.jpg/475x356/0x400/2/5569,€645.000,"

					Goed gelegen 3 slaapkamerappartement met zijdelings zeezicht op 50 meter van de zeedijk in Knokke (Albertstrand).

Woonruimte met ruime zit- en eethoek, open keuken (Miele en Blaupunkt toestellen), berging met aansluiting voor wasmachine, hall met WC. 3 grote slaapkamers voor dubbel bed. Grote badkamer met ligbad, douche, dubbele lavabo en WC. Douchekamer met inloopdouche en enkele lavabo. Mooi terras met dubbelschuivend schuifraam. Balkon met aparte berging. Ruime fietsenstalling.

De gevel werd volledig gerenoveerd in 2019. 

Mogelijkheid tot aankoop van een autostaanplaats in het gebouw. (61.500 €).

Voor verdere inlichtingen of bezoek bel Bart Woestyn (click here)

",3,2,85m2,2172839,Flat,77%
40,"https://www.realo.be/en/hermans-lybaertstraat-8301-heist/3348851?l=1110771272
",Flat - Apartment for sale in Heist,https://realocdn.com/image/5/BE-master_listing_a80716_a807168fbe0a74df5f02984fa6995aba.jpg/475x356/0x400/2/96a9,€345.000,"

					Nieuwbouwproject ‘De Markt’.

Het gebouw staat voor grote glaspartijen, zuidwest oriëntatie en open zicht.

De residentie situeert zich op de hoek van de Hermans-lybaertstraat aan het Maes- en Boereboomplein.

Uitstekende ligging: centraal, op wandelafstand van de zee, zonnekant, open zicht op het plein, nieuw Community House, parkeergelegenheid, … .

Het project biedt met zijn 14 entiteiten een diversiteit aan appartementen gaande van suites, 1 en 2 slaapkamerappartementen tot een mooi dakappartement met 3 slaapkamers.

Kortom voor elk wat wils!

		
",2,1,83m2,-,Flat,75%
41,"https://www.realo.be/en/hermans-lybaertstraat-8301-heist/3348851?l=803371095
",Flat - Apartment for sale in Heist,https://realocdn.com/image/5/BE-master_listing_92526b_92526bd9cba9f26ba22aa7882a970ed5.jpg/475x356/0x400/2/5736,€235.000,"

					Nieuwbouwproject ‘De Markt’.

Het gebouw staat voor grote glaspartijen, zuidwest oriëntatie en open zicht.

De residentie situeert zich op de hoek van de Hermans-lybaertstraat aan het Maes- en Boereboomplein.

Uitstekende ligging: centraal, op wandelafstand van de zee, zonnekant, open zicht op het plein, nieuw Community House, parkeergelegenheid, … .

Het project biedt met zijn 14 entiteiten een diversiteit aan appartementen gaande van suites, 1 en 2 slaapkamerappartementen tot een mooi dakappartement met 3 slaapkamers.

Kortom voor elk wat wils!

		
",1,1,61m2,-,Flat,75%
42,"https://www.realo.be/en/hermans-lybaertstraat-8301-heist/3348851?l=1951757401
",Ground floor for sale in Heist,https://realocdn.com/image/5/BE-master_listing_ff6695_ff669592d958d74d6309cc26b7eb81ea.jpg/475x356/0x400/2/3667,€240.000,"

					Nieuwbouwproject ‘De Markt’.

Het gebouw staat voor grote glaspartijen, zuidwest oriëntatie en open zicht.

De residentie situeert zich op de hoek van de Hermans-lybaertstraat aan het Maes- en Boereboomplein.

Uitstekende ligging: centraal, op wandelafstand van de zee, zonnekant, open zicht op het plein, nieuw Community House, parkeergelegenheid, … .

Het project biedt met zijn 14 entiteiten een diversiteit aan appartementen gaande van suites, 1 en 2 slaapkamerappartementen tot een mooi dakappartement met 3 slaapkamers.

Kortom voor elk wat wils!

		
",1,1,75m2,-,Flat,75%
43,"https://www.realo.be/en/hermans-lybaertstraat-8301-heist/3348851?l=1359212132
",Ground floor for sale in Heist,https://realocdn.com/image/5/BE-master_listing_ff6695_ff669592d958d74d6309cc26b7eb81ea.jpg/475x356/0x400/2/3667,€297.500,"

					Nieuwbouwproject ‘De Markt’.

Het gebouw staat voor grote glaspartijen, zuidwest oriëntatie en open zicht.

De residentie situeert zich op de hoek van de Hermans-lybaertstraat aan het Maes- en Boereboomplein.

Uitstekende ligging: centraal, op wandelafstand van de zee, zonnekant, open zicht op het plein, nieuw Community House, parkeergelegenheid, … .

Het project biedt met zijn 14 entiteiten een diversiteit aan appartementen gaande van suites, 1 en 2 slaapkamerappartementen tot een mooi dakappartement met 3 slaapkamers.

Kortom voor elk wat wils!

		
",2,2,92m2,-,Flat,75%
44,"https://www.realo.be/en/hermans-lybaertstraat-8301-heist/3348851?l=145289810
",Ground floor for sale in Heist,https://realocdn.com/image/5/BE-master_listing_c218df_c218df9416533fe8fd7f42f2ff473cb0.jpg/475x356/0x400/2/2a8b,€220.000,"

					Nieuwbouwproject ‘De Markt’.

Het gebouw staat voor grote glaspartijen, zuidwest oriëntatie en open zicht.

De residentie situeert zich op de hoek van de Hermans-lybaertstraat aan het Maes- en Boereboomplein.

Uitstekende ligging: centraal, op wandelafstand van de zee, zonnekant, open zicht op het plein, nieuw Community House, parkeergelegenheid, … .

Het project biedt met zijn 14 entiteiten een diversiteit aan appartementen gaande van suites, 1 en 2 slaapkamerappartementen tot een mooi dakappartement met 3 slaapkamers.

Kortom voor elk wat wils!

		
",1,1,67m2,-,Flat,75%
45,"https://www.realo.be/en/heuvelpad-5-8301-duinbergen/3349196?l=448568784
","Heuvelpad 5, 8301 Duinbergen",https://realocdn.com/image/5/BE-master_listing_f923a4_f923a48a7ba1e38cc1b980c8e6374e01.jpg/853x640/0x400/2/b0e0,€1.325.000,"

					Charmante koppelvilla met prachtige zichten op wandelafstand van de minigolf en de zee.

Indeling: Inkom met toilet, volledig ingerichte keuken en lumineuze woonkamer die uitgeeft op het ruime terras, Zuid West gericht. 
Op het verdiep: 3 dubbele slaapkamers en badkamer met bad. 
Op het 2de verdiep: Grote zolderkamer met veel lichtinval en douche. 
Beneden: Wasplaats met berging, bureau en logeerkamer. 

Gezellige tuin met ruim tuinhuis. Ruime garage en staanplaats tot 3 wagens mogelijk. 

Bijkomende info en bezoek bel Bart Woestyn  click here

",4,2,206m2,1762142,House,70%
46,"https://www.realo.be/en/hermans-lybaertstraat-39-8301-heist/3349124?l=287517482&cl=1495845139%2C47530782%2C1263025952%2C880193839%2C1870906661
","Hermans-Lybaertstraat 39 01, 8301 Heist, Heist-Aan-Zee",https://realocdn.com/image/5/BE-master_listing_22206d_22206d12e9d0d938bf3e8ef9d48d1a07.jpg/768x480/0x400/2/2772,€ 297.500,"

				Nieuwbouwproject De Markt.

Het gebouw staat voor grote glaspartijen, zuidwest oriëntatie en open zicht.

De residentie situeert zich op de hoek van de Hermans-lybaertstraat aan het Maes- en Boereboomplein.

Uitstekende ligging: centraal, op wandelafstand van de zee, zonnekant, open zicht op het plein, nieuw Community House, parkeergelegenheid,  .

Het project biedt met zijn 14 entiteiten een diversiteit aan appartementen gaande van suites, 1 en 2 slaapkamerappartementen tot een mooi dakappartement met 3 slaapkamers.

Kortom voor elk wat wils!

		
",-,-,From 61m2,-,Newbuild project,-
47,"https://www.realo.be/en/lippenslaan-355-8300-knokke/3360735?l=251555601
","Lippenslaan 355 12, 8300 Knokke, Knokke-Heist",https://realocdn.com/image/5/BE-master_listing_bb002f_bb002fa4f87fde0100910cb031958e0c.jpg/1080x720/0x400/2/1dfd,€320.000,"

					Visite virtuelle du bien : https://my.matterport.com/show/?m=hevqa4juege

Appartement B6, 6eme étage arrière

Désignation: Appartement une chambre + Grande terrasse

Indication cadastrale:
Knokke-Heist, 1ere division, section A parcelle 775C
RC: 954 euros

Superficies:
La superficie privative utile extramuros de l’appartement est de 68m2 outre terrasse arrière de 42m2.

Aspect extérieur du bâtiment:
L’immeuble comprend un rez-de-chaussée (galerie commerciale), cinq étages et un étage en retrait)

Description succinte:
La propriété expertisée comprend:
Au niveau du sous-sol: 
- néant

Au niveau du 6eme étage:

Hall d’entrée actuellement en commun avec l’appartement avant, 
Vestiaire, 
wc
living, 
cuisine équipée donnant dans le living, 
chambre accessible par le living, 
salle de bains accessible par la chambre et comportant bain et lavabo, également accessible actuellement par l’appartement avant.

",1,1,68m2,-,Flat,72%
48,"https://www.realo.be/en/rue-hocheporte-25-4000-liege/1086784?l=1273983528
","Rue Hocheporte 25, 4000 Liège",https://realocdn.com/image/5/BE-master_listing_f68a4f_f68a4fd250c2ed14942cfa90c8c1162a.jpg/640x480/0x400/2/6656,€499.000,"

					C'est à deux pas de l'îlot du centre historique de Liège, dans un quartier en pleine revalorisation, que se situe cette spacieuse maison de Maître classée (escalier, façade, toiture).Outre un jardin, une cour privative, un porche couvert, elle présente actuellement 7 entités locatives. Les éléments inhérents à son cachet ont été conservés lors de la précédente rénovation (compteurs électriques et gaz séparés). Idéal comme investissement ou colocation ou comme bureaux et habitation. A visiter !!`

		
",7,5,900m2,-,House,94%
